run_id,scenario_key,segment_id,target,leak_severity,model_name,leak_score,step_index
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.653501050386654,49
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.653501050386654,50
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6533472674907322,51
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6536307011588985,52
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6551461067034938,53
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6551461067034938,54
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6549912169301678,55
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6551036924939224,56
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6541634196875412,57
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6539608257634381,58
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6542389228153138,59
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6539201696210265,60
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6540741403910719,61
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.654081946308654,62
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6540494429400912,63
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6540494429400912,64
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6546529807954933,65
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6541882263139338,66
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6541882263139338,67
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6536985866055046,68
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.654531098095703,69
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6541882263139338,70
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6536985866055046,71
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6543098768320292,72
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.655253018132673,73
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.655253018132673,74
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6548757447405187,75
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6550315445752093,76
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6545243397897571,77
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6547700636043864,78
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6551950092185771,79
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.654654732746856,80
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6541487177510854,81
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.654556929181129,82
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.653766025634701,83
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6536985866055046,84
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.654342427392219,85
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6535122275658412,86
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6533472674907322,87
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6544153989708518,88
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6554081320475685,89
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.655253018132673,90
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6549912169301678,91
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.654187984533224,92
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.654187984533224,93
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6539929374115083,94
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6544007946126457,95
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6541882263139338,96
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6538380304861012,97
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6540169454630284,98
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6537310263337959,99
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6538457653865928,100
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6546855934657514,101
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.655253018132673,102
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6549912169301678,103
steady_state_run_0,steady_state,1,0,0.0,Petrobras Isolation Forest,0.6554494334934747,104
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6528646739878479,105
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.653090168647775,106
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6516560699865654,107
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6520007189624883,108
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6515831305571049,109
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6519997723007072,110
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6521685669118642,111
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6519069218333582,112
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6518753371320719,113
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6518568139915202,114
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6518014834373843,115
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6515704174508673,116
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6516245896280951,117
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6516436375289719,118
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6525832668703612,119
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6532290287522724,120
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.653358481810489,121
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6536815060385249,122
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6522744530654723,123
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6519529690244977,124
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6530015400492558,125
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6535804424488945,126
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.653423243629985,127
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6521590878323291,128
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6524605845816456,129
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.652628237847669,130
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6533391441269574,131
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6520027930741732,132
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6519347944364879,133
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6520718289872555,134
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6535204304823071,135
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.653178377411662,136
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6522604940453298,137
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6533391441269574,138
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6531354414955316,139
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6536034489476877,140
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6524575574045168,141
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6522935714353153,142
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6522744530654723,143
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.651986241778372,144
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6527905014443005,145
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6528448515320663,146
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6538355771843645,147
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6536815060385249,148
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6530148002653208,149
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6535937458387425,150
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6529928955416859,151
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6529377649919285,152
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6525465054513144,153
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6525723227153901,154
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6531354414955316,155
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6518063782510569,156
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6523200814741065,157
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.652573954158989,158
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6523522704563738,159
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.651810843261087,160
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6519541195513449,161
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6519768726166962,162
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6516938508753788,163
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6515154339783507,164
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6533864944273458,165
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6528448515320663,166
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6526330208516309,167
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.65290463607664,168
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6522744530654723,169
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6522926721635862,170
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6525142810769445,171
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6528982960205388,172
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6536815060385249,173
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6532890415483434,174
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6536990224253151,175
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6534359298964307,176
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6527704955849494,177
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6523609505017904,178
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6530119460540675,179
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6534929200133127,180
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6530765818728115,181
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6523522704563738,182
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6523200814741065,183
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.652573954158989,184
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6533391441269574,185
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6530442610246139,186
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6519300303164025,187
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6530119460540675,188
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.652573954158989,189
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6524252076910018,190
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6517790487578382,191
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6525040955523498,192
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6547580698895892,193
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6540199120274188,194
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.654302696701353,195
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6539083298946569,196
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6530189897148196,197
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6530250151790801,198
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.652660482979886,199
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6526432137999779,200
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6539329886072185,201
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6531735796878363,202
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6531354414955316,203
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6532601341426043,204
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6546460880279218,205
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6537314622327031,206
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6530480463743078,207
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6524588427608972,208
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6529778011999123,209
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6526367897368727,210
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.653436285138777,211
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6526706775091531,212
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6524896298480534,213
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6530119460540675,214
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6522744530654723,215
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6519685940936645,216
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6521269340723629,217
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6533346952846738,218
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6529652930674655,219
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6520862604899721,220
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6521233163842274,221
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6520826436367257,222
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6522792265061939,223
steady_state_run_0,steady_state,2,0,0.0,Petrobras Isolation Forest,0.6517055310940577,224
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.651176894608575,225
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.651176894608575,226
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6512088748019357,227
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6509167243948318,228
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6511563297685282,229
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6509184012641163,230
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6513065310903537,231
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6516770421566408,232
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6512241069264834,233
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6508864742338503,234
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6508864742338503,235
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6511168299898319,236
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6507569557054755,237
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.651466609166952,238
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6513849712604953,239
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6510142174377601,240
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6508864742338503,241
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.650661280853826,242
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6508826631651543,243
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.65124388547385,244
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6514197688975872,245
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6517732746319543,246
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6517732746319543,247
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6507374809110584,248
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6513209523157353,249
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6512617026581848,250
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6511637826904029,251
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6508864742338503,252
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6513209523157353,253
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6513502010605839,254
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6513724657293636,255
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6512232879775633,256
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6512408608464536,257
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6510287470554154,258
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6510748251153162,259
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6508207681610854,260
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6509785304809222,261
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.647124484883142,262
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6490564094287249,263
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.644702795048153,264
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6479674818144567,265
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6513183771931909,266
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6512069543800864,267
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6508854397542736,268
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6511110324054441,269
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6510403726193342,270
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6517150833621166,271
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6520980475812894,272
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.65165942548548,273
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6508912100508731,274
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6508912100508731,275
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6511365532261194,276
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6513065310903537,277
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6507693806482363,278
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6507888590108424,279
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6513385349985673,280
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6517910586197206,281
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6517138719260289,282
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6516789664874568,283
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6516549693883188,284
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6514270567928033,285
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.651176894608575,286
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6508209617636477,287
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6512570932529308,288
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6508864742338503,289
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6510461678581836,290
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6514986423452953,291
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6513209523157353,292
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6513385349985673,293
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6508827339043721,294
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6508864742338503,295
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6511318107466825,296
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6513529588614688,297
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6513385349985673,298
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6507374809110584,299
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6513529588614688,300
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6513529588614688,301
steady_state_run_0,steady_state,3,0,0.0,Petrobras Isolation Forest,0.6513209523157353,302
